Fecha contable;Fecha de emisión;Tipo de comprobante;Nro. Comprobante;Cód. condición de compra;Condición de compra;Codigo Proveedor;Razón social;Nombre provincia;Cód. Artículo;Descripción;Código de concepto;Concepto;Cantidad;Precio unitario;Importe;
30/09/2022;30/09/2022;FAC;A0000200000880;14;CHEQUE 30 DIAS;2779;GRAFICA ORION DE PINTOS ROBERTO DAMIAN -;Buenos Aires;0;SIN ARTICULO;307;LIBRERIA Y PAPELERIA;0,00;24.500,00;24.500,00;
30/09/2022;30/09/2022;FAC;A0000300000880;11;CHEQUE 20 DIAS;280;VEGA PABLO DANIEL;Buenos Aires;0;SIN ARTICULO;265;FLETES PRODUCCION;0,00;140.000,00;140.000,00;
30/09/2022;30/09/2022;FAC;A0000300142115;4;CHEQUE AL DIA;2594;Lufran S.A. -;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;51.735,53;51.735,53;
30/09/2022;30/09/2022;FAC;A0000500113035;11;CHEQUE 20 DIAS;4290;RANDSTAD ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;254;SERVICIOS PERSONAL EVENTUAL FA;0,00;2.865.134,92;2.865.134,92;
30/09/2022;30/09/2022;FAC;A0001000000420;2;TRANSFERENCIA;2021;SOS INFORMATIQUE de Daniel Norberto Grosso;Buenos Aires;0;SIN ARTICULO;303;HONORARIOS SISTEMAS;0,00;38.188,54;38.188,54;
30/09/2022;30/09/2022;FAC;A0001000020050;3;PAGO ANTICIPADO;3326;MIL RUEDAS S.R.L;Capital Federal;0;SIN ARTICULO;290;MAQUINAS Y HERRAMIENTAS MENORE;0,00;26.360,00;26.360,00;
30/09/2022;30/09/2022;FAC;A0001200003029;1;CONTADO;84;BULONES SALERNO S.R.L. -;Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;1.652,89;1.652,89;
30/09/2022;30/09/2022;FAC;A0001900012580;1;CONTADO;2315;ABANILLAS S.A.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;353,41;353,41;
30/09/2022;30/09/2022;FAC;A0001900012580;1;CONTADO;2315;ABANILLAS S.A.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.774,05;1.774,05;
30/09/2022;30/09/2022;NIC;A0000130092022;2;TRANSFERENCIA;4290;RANDSTAD ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;7;RETENCIONES SUSS A DEPOSITAR;0,00;54.065,49;-54.065,49;
30/09/2022;30/09/2022;NID;A0000130092022;2;TRANSFERENCIA;4290;RANDSTAD ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;7;RETENCIONES SUSS A DEPOSITAR;0,00;9.581,17;9.581,17;
01/10/2022;29/09/2022;N/C;A0001000019136;10;CHEQUE 15 DIAS;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;115207;TRAB.DE 3ROS.PINTURA ;0;SIN CONCEPTO;-1,00;2.432,01;-2.432,01;
01/10/2022;26/09/2022;FAC;A0000300010202;7;CHEQUE 7 DIAS;25;ANODIZADO CALIFORNIA S.R.L. -;Capital Federal;115211;TRAB.DE 3ROS.ANODIZADO ;0;SIN CONCEPTO;1,00;140.241,89;140.241,89;
01/10/2022;22/06/2022;FAC;A0000100000640;2;TRANSFERENCIA;4483;COMERCIAL DIALUM S.A. (CHILE);Exterior;116100;VIDRIO IMPORTADOS;0;SIN CONCEPTO;1,00;8.775.784,78;8.775.784,78;
01/10/2022;30/03/2022;NIC;A0000200005771;2;TRANSFERENCIA;3664;COMERCIAL DIALUM S.A;Buenos Aires;116102;VIDRIO;0;SIN CONCEPTO;-1,00;644,37;-644,37;
01/10/2022;08/09/2022;FAC;A0000300007381;14;CHEQUE 30 DIAS;212;PERFIGOM S.R.L. -;Buenos Aires;116115;BURLETES;0;SIN CONCEPTO;1,00;141.751,00;141.751,00;
01/10/2022;18/07/2022;FAC;A0010600544989;2;TRANSFERENCIA;353;FEDEX - FEDERAL EXPRESS CORP.;Buenos Aires;0;SIN ARTICULO;105;MAQUINAS Y HERRAMIENTAS;0,00;150.955,44;150.955,44;
01/10/2022;30/08/2022;FAC;C0000200001564;1;CONTADO;110;JAVIER DARIO PASTORE - REMIS LOS AMIGOS;Buenos Aires;0;SIN ARTICULO;345;MENSAJERIA Y REMIS;0,00;1.100,00;1.100,00;
01/10/2022;03/09/2022;FAC;A0201300020703;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;682,77;682,77;
01/10/2022;03/09/2022;FAC;A0201300020703;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;3.540,67;3.540,67;
01/10/2022;15/09/2022;FAC;A0000200000613;14;CHEQUE 30 DIAS;2163;DPI RODRIGUEZ ESTEBAN MARIO -;Buenos Aires;0;SIN ARTICULO;256;HONORARIOS TÉCNICOS;0,00;22.500,00;22.500,00;
01/10/2022;16/09/2022;FAC;A0201300021289;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;670,49;670,49;
01/10/2022;16/09/2022;FAC;A0201300021289;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;3.477,01;3.477,01;
01/10/2022;22/09/2022;FAC;A0000200000614;14;CHEQUE 30 DIAS;2163;DPI RODRIGUEZ ESTEBAN MARIO -;Buenos Aires;0;SIN ARTICULO;256;HONORARIOS TÉCNICOS;0,00;30.000,00;30.000,00;
01/10/2022;23/09/2022;FAC;A0010006057353;2;TRANSFERENCIA;3975;ZURICH ASEGURADORA ARGENTINA S.A;Capital Federal;0;SIN ARTICULO;233;SEGUROS DE PLANTA;0,00;1.812,72;1.812,72;
01/10/2022;23/09/2022;FAC;A0010006057353;2;TRANSFERENCIA;3975;ZURICH ASEGURADORA ARGENTINA S.A;Capital Federal;0;SIN ARTICULO;233;SEGUROS DE PLANTA;0,00;67.122,58;67.122,58;
01/10/2022;26/09/2022;FAC;A0201300021784;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;362;COMBUSTIBLES COMERCIALIZACION;0,00;233,09;233,09;
01/10/2022;26/09/2022;FAC;A0201300021784;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;362;COMBUSTIBLES COMERCIALIZACION;0,00;1.208,69;1.208,69;
01/10/2022;28/09/2022;FAC;A0000400040050;14;CHEQUE 30 DIAS;4443;RODRIGUEZ TURDO JORGE JOSE;Buenos Aires;0;SIN ARTICULO;247;EMBALAJES INSUMOS;0,00;275.653,38;275.653,38;
01/10/2022;30/09/2022;FAC;A0000400011709;1;CONTADO;4488;TRANSMISIONES GALICIA;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;1.750,00;1.750,00;
01/10/2022;30/09/2022;FAC;A0000800000134;7;CHEQUE 7 DIAS;3931;PRESCO SA;Capital Federal;0;SIN ARTICULO;2;BIEN INMUEBLE;0,00;2.318.901,20;2.318.901,20;
01/10/2022;30/09/2022;FAC;A0000800176892;14;CHEQUE 30 DIAS;75;SIN PAR S.A. -;Buenos Aires;0;SIN ARTICULO;105;MAQUINAS Y HERRAMIENTAS;0,00;104.095,08;104.095,08;
01/10/2022;01/10/2022;FAC;A0000200120678;2;TRANSFERENCIA;4406;MEDICINA INTEGRAL FITZ ROY S.A.;Capital Federal;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;195.080,00;195.080,00;
01/10/2022;01/10/2022;FAC;A0000201930038;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;237,54;237,54;
01/10/2022;01/10/2022;FAC;A0000201930038;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;9.932,13;9.932,13;
01/10/2022;01/10/2022;FAC;A0000201930039;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;168,58;168,58;
01/10/2022;01/10/2022;FAC;A0000201930039;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;7.023,45;7.023,45;
01/10/2022;01/10/2022;FAC;A0000201930486;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;33,67;33,67;
01/10/2022;01/10/2022;FAC;A0000201930486;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;1.402,92;1.402,92;
01/10/2022;01/10/2022;FAC;A0000201933192;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;157,59;157,59;
01/10/2022;01/10/2022;FAC;A0000201933192;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;6.566,06;6.566,06;
01/10/2022;01/10/2022;FAC;A0000201933325;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;202,04;202,04;
01/10/2022;01/10/2022;FAC;A0000201933325;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;8.418,31;8.418,31;
01/10/2022;01/10/2022;FAC;A0000201935812;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;60,98;60,98;
01/10/2022;01/10/2022;FAC;A0000201935812;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;2.541,00;2.541,00;
01/10/2022;01/10/2022;FAC;A0002200010626;1;CONTADO;2315;ABANILLAS S.A.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;334,88;334,88;
01/10/2022;01/10/2022;FAC;A0002200010626;1;CONTADO;2315;ABANILLAS S.A.;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;1.789,35;1.789,35;
01/10/2022;01/10/2022;FAC;A0130500161190;2;TRANSFERENCIA;3764;AMX ARGENTINA S.A;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;0,03;0,03;
01/10/2022;01/10/2022;FAC;A0130500161190;2;TRANSFERENCIA;3764;AMX ARGENTINA S.A;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;4,73;4,73;
01/10/2022;01/10/2022;FAC;A0130500161190;2;TRANSFERENCIA;3764;AMX ARGENTINA S.A;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;194,48;194,48;
02/10/2022;02/10/2022;FAC;A0000100000384;4;CHEQUE AL DIA;3663;LOGISTICA MARCELO S.A.S -;Buenos Aires;0;SIN ARTICULO;345;MENSAJERIA Y REMIS;0,00;22.000,00;22.000,00;
02/10/2022;02/10/2022;FAC;A0005002793230;2;TRANSFERENCIA;3514;AUTOPISTAS DE BUENOS AIRES S.A;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;1.227,27;1.227,27;
02/10/2022;02/10/2022;FAC;A0305100446719;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;794,62;794,62;
02/10/2022;02/10/2022;FAC;A0305100446719;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;17.773,91;17.773,91;
03/10/2022;03/10/2022;FAC;A0000300004594;7;CHEQUE 7 DIAS;4462;RECUBRIMIENTOS PLASTICOS LANUS S.R.L;Capital Federal;115207;TRAB.DE 3ROS.PINTURA ;0;SIN CONCEPTO;1,00;2.550,00;2.550,00;
03/10/2022;03/10/2022;FAC;A0000300004595;7;CHEQUE 7 DIAS;4462;RECUBRIMIENTOS PLASTICOS LANUS S.R.L;Capital Federal;115207;TRAB.DE 3ROS.PINTURA ;0;SIN CONCEPTO;1,00;13.500,00;13.500,00;
03/10/2022;03/10/2022;FAC;A0000300021461;10;CHEQUE 15 DIAS;769;ALUMINIO BROWN S.A.;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;9.386,30;9.386,30;
03/10/2022;03/10/2022;FAC;A0000700117498;10;CHEQUE 15 DIAS;51;KALCIYAN TECNOLOGIA DEL VIDRIO S.A.;Buenos Aires;116102;VIDRIO;0;SIN CONCEPTO;1,00;995.270,74;995.270,74;
03/10/2022;03/10/2022;FAC;A0000400097758;2;TRANSFERENCIA;2762;FERRELOM DE PARONZINI LEONARDO GASTON;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1,00;5.038,42;5.038,42;
03/10/2022;03/10/2022;FAC;A0000100000495;2;TRANSFERENCIA;4470;TRANSUR VIAJES S.R.L.;Buenos Aires;0;SIN ARTICULO;244;VIATICOS E. COLOCACIONES FABRI;0,00;174.000,00;174.000,00;
03/10/2022;03/10/2022;FAC;A0000200002387;14;CHEQUE 30 DIAS;3809;DIEGO M. KRANEVITTER Y FRANCO J. VESSECCHIA;Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;4.578,00;4.578,00;
03/10/2022;03/10/2022;FAC;A0000200002626;10;CHEQUE 15 DIAS;675;LOMDI DE LOMBA ALEJANDRO;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;33.200,00;33.200,00;
03/10/2022;03/10/2022;FAC;A0000200004976;7;CHEQUE 7 DIAS;2686;TRACKER GROUP S.R.L -;Buenos Aires;0;SIN ARTICULO;263;FLETES A OBRAS;0,00;56.400,00;56.400,00;
03/10/2022;03/10/2022;FAC;A0000200004977;7;CHEQUE 7 DIAS;2686;TRACKER GROUP S.R.L -;Buenos Aires;0;SIN ARTICULO;263;FLETES A OBRAS;0,00;59.800,00;59.800,00;
03/10/2022;03/10/2022;FAC;A0000200004978;7;CHEQUE 7 DIAS;2686;TRACKER GROUP S.R.L -;Buenos Aires;0;SIN ARTICULO;263;FLETES A OBRAS;0,00;63.200,00;63.200,00;
03/10/2022;03/10/2022;FAC;A0000200004979;7;CHEQUE 7 DIAS;2686;TRACKER GROUP S.R.L -;Buenos Aires;0;SIN ARTICULO;263;FLETES A OBRAS;0,00;61.500,00;61.500,00;
03/10/2022;03/10/2022;FAC;A0000200004980;7;CHEQUE 7 DIAS;2686;TRACKER GROUP S.R.L -;Buenos Aires;0;SIN ARTICULO;263;FLETES A OBRAS;0,00;56.400,00;56.400,00;
03/10/2022;03/10/2022;FAC;A0000200007198;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;124.831,97;124.831,97;
03/10/2022;03/10/2022;FAC;A0000200007199;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;249.663,86;249.663,86;
03/10/2022;03/10/2022;FAC;A0000200007200;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;26.803,76;26.803,76;
03/10/2022;03/10/2022;FAC;A0000201936045;2;TRANSFERENCIA;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;154,16;154,16;
03/10/2022;03/10/2022;FAC;A0000201936045;2;TRANSFERENCIA;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;6.423,19;6.423,19;
03/10/2022;03/10/2022;FAC;A0000201936191;2;TRANSFERENCIA;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;348;SEG. SUST. FONDO DE REPARO;0,00;109,18;109,18;
03/10/2022;03/10/2022;FAC;A0000201936191;2;TRANSFERENCIA;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;348;SEG. SUST. FONDO DE REPARO;0,00;799,10;799,10;
03/10/2022;03/10/2022;FAC;A0000201936191;2;TRANSFERENCIA;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;348;SEG. SUST. FONDO DE REPARO;0,00;3.750,00;3.750,00;
03/10/2022;03/10/2022;FAC;A0000300000434;2;TRANSFERENCIA;4345;VOLQUETES DANIELA DE SUAREZ DANIELA SABRINA;Capital Federal;0;SIN ARTICULO;236;MANTEN EDIFICIO FÁBRICA;0,00;10.000,00;10.000,00;
03/10/2022;03/10/2022;FAC;A0000300002912;2;TRANSFERENCIA;3302;WTC GROUP S.A. -;Buenos Aires;0;SIN ARTICULO;302;HONORARIOS CONTABLE;0,00;98.000,00;98.000,00;
03/10/2022;03/10/2022;FAC;A0000400030767;2;TRANSFERENCIA;2989;EMERSUR - GESUNDHEIT S.A.-;Buenos Aires;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;3.981,90;3.981,90;
03/10/2022;03/10/2022;FAC;A0000600001000;1;CONTADO;82;D'ADDESE -NEUMATICOS DE ALDO Y BRUNO D´ADDESE;Buenos Aires;0;SIN ARTICULO;240;MANTENIMIENTO VEHICULOS;0,00;413,22;413,22;
03/10/2022;03/10/2022;FAC;A0001100109098;2;TRANSFERENCIA;3749;EMBOTELLADORA MIDA S.A;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;19.990,00;19.990,00;
03/10/2022;03/10/2022;FAC;A0001300004732;7;CHEQUE 7 DIAS;694;DMD COMPRESORES SAIC -;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;42.800,00;42.800,00;
03/10/2022;03/10/2022;FAC;A0071103501241;2;TRANSFERENCIA;3511;AUTOPISTAS DEL SOL S.A;Buenos Aires;0;SIN ARTICULO;245;VIATICOS FABRICA;0,00;1.493,39;1.493,39;
03/10/2022;03/10/2022;FAC;A0102000800968;2;TRANSFERENCIA;4000;SWISS MEDICAL SA;Buenos Aires;0;SIN ARTICULO;316;MEDICINA PREPAGA;0,00;54.467,60;54.467,60;
03/10/2022;03/10/2022;FAC;A0102000800969;2;TRANSFERENCIA;4000;SWISS MEDICAL SA;Buenos Aires;0;SIN ARTICULO;316;MEDICINA PREPAGA;0,00;112.452,92;112.452,92;
03/10/2022;03/10/2022;FAC;A0201300022122;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;282;COMBUSTIBLE CAMIONETA 824;0,00;52,59;52,59;
03/10/2022;03/10/2022;FAC;A0201300022122;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;282;COMBUSTIBLE CAMIONETA 824;0,00;461,16;461,16;
03/10/2022;03/10/2022;FAC;A0201300022122;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;282;COMBUSTIBLE CAMIONETA 824;0,00;4.989,28;4.989,28;
03/10/2022;03/10/2022;FAC;A0201300022138;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;86,71;86,71;
03/10/2022;03/10/2022;FAC;A0201300022138;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;760,36;760,36;
03/10/2022;03/10/2022;FAC;A0201300022138;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;8.226,19;8.226,19;
03/10/2022;03/10/2022;FAC;C0000200000066;2;TRANSFERENCIA;3844;FANDIÑO SANDRA LEONOR;Buenos Aires;0;SIN ARTICULO;244;VIATICOS E. COLOCACIONES FABRI;0,00;4.200.000,00;4.200.000,00;
03/10/2022;03/10/2022;FAC;C0000200000067;2;TRANSFERENCIA;3844;FANDIÑO SANDRA LEONOR;Buenos Aires;0;SIN ARTICULO;244;VIATICOS E. COLOCACIONES FABRI;0,00;154.000,00;154.000,00;
03/10/2022;03/10/2022;FAC;C0000200000068;2;TRANSFERENCIA;3844;FANDIÑO SANDRA LEONOR;Buenos Aires;0;SIN ARTICULO;244;VIATICOS E. COLOCACIONES FABRI;0,00;36.000,00;36.000,00;
03/10/2022;03/10/2022;FAC;C0000200000069;2;TRANSFERENCIA;4242;SANZ RODOLFO AUGUSTO;Buenos Aires;0;SIN ARTICULO;304;HONORARIOS CONSULTORÍA;0,00;156.000,00;156.000,00;
03/10/2022;03/10/2022;N/C;A0000200426968;2;TRANSFERENCIA;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;202,04;-202,04;
03/10/2022;03/10/2022;N/C;A0000200426968;2;TRANSFERENCIA;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;341;SEGUROS COMERCIALES;0,00;8.418,31;-8.418,31;
03/10/2022;03/10/2022;N/C;A0102000609820;2;TRANSFERENCIA;4000;SWISS MEDICAL SA;Buenos Aires;0;SIN ARTICULO;316;MEDICINA PREPAGA;0,00;124.282,30;-124.282,30;
03/10/2022;03/10/2022;N/C;A0102000609821;2;TRANSFERENCIA;4000;SWISS MEDICAL SA;Buenos Aires;0;SIN ARTICULO;316;MEDICINA PREPAGA;0,00;137.523,32;-137.523,32;
04/10/2022;03/10/2022;FAC;A0000300010230;7;CHEQUE 7 DIAS;25;ANODIZADO CALIFORNIA S.R.L. -;Capital Federal;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;1,00;2.084.200,00;2.084.200,00;
04/10/2022;04/10/2022;N/C;A0000300000825;7;CHEQUE 7 DIAS;25;ANODIZADO CALIFORNIA S.R.L. -;Capital Federal;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;464.981,10;-464.981,10;
04/10/2022;04/10/2022;N/C;A0000700086699;7;CHEQUE 7 DIAS;232;ALCEMAR S A;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;293.762,66;-293.762,66;
04/10/2022;04/10/2022;N/C;A0000700086703;3;PAGO ANTICIPADO;232;ALCEMAR S A;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;108.172,53;-108.172,53;
04/10/2022;04/10/2022;NIC;A0000700114712;2;TRANSFERENCIA;3185;DEFIBA DEPOSITO FISCAL BUENOS AIRES S.A.;Capital Federal;114305;ANTICIPOS GASTOS COMEX;0;SIN CONCEPTO;-1,00;55.553,75;-55.553,75;
04/10/2022;04/10/2022;FAC;A0000200008632;2;TRANSFERENCIA;1086;METALURGICA GUILLON SH DE LUKASZEWICZ HECTOR NAZAR,LUKASZEWI;Buenos Aires;115201;TRAB.DE 3ROS.CORTE ;0;SIN CONCEPTO;1,00;825.000,11;825.000,11;
04/10/2022;04/10/2022;FAC;A0000200008633;14;CHEQUE 30 DIAS;1086;METALURGICA GUILLON SH DE LUKASZEWICZ HECTOR NAZAR,LUKASZEWI;Buenos Aires;115201;TRAB.DE 3ROS.CORTE ;0;SIN CONCEPTO;1,00;75.468,00;75.468,00;
04/10/2022;04/10/2022;FAC;A0000200008634;14;CHEQUE 30 DIAS;1086;METALURGICA GUILLON SH DE LUKASZEWICZ HECTOR NAZAR,LUKASZEWI;Buenos Aires;115201;TRAB.DE 3ROS.CORTE ;0;SIN CONCEPTO;1,00;293.927,62;293.927,62;
04/10/2022;04/10/2022;FAC;A0000300010237;7;CHEQUE 7 DIAS;25;ANODIZADO CALIFORNIA S.R.L. -;Capital Federal;115211;TRAB.DE 3ROS.ANODIZADO ;0;SIN CONCEPTO;1,00;464.981,10;464.981,10;
04/10/2022;04/10/2022;FAC;C0000500000390;2;TRANSFERENCIA;4425;DELISTOVICH ADRIANA MABEL;Buenos Aires;115225;TRAB.DE 3ROS.MECANIZADO ;0;SIN CONCEPTO;1,00;7.560,00;7.560,00;
04/10/2022;04/10/2022;FAC;A0000700114712;2;TRANSFERENCIA;3185;DEFIBA DEPOSITO FISCAL BUENOS AIRES S.A.;Capital Federal;116100;VIDRIO IMPORTADOS;0;SIN CONCEPTO;1,00;45.350,00;45.350,00;
04/10/2022;04/10/2022;FAC;A0000700020607;2;TRANSFERENCIA;2008;ALUMAK S.A.;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;76.785,12;76.785,12;
04/10/2022;04/10/2022;FAC;A0000700245098;3;PAGO ANTICIPADO;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;293.762,66;293.762,66;
04/10/2022;04/10/2022;FAC;A0000700245102;3;PAGO ANTICIPADO;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;108.172,53;108.172,53;
04/10/2022;04/10/2022;FAC;A0000700117558;3;PAGO ANTICIPADO;51;KALCIYAN TECNOLOGIA DEL VIDRIO S.A.;Buenos Aires;116102;VIDRIO;0;SIN CONCEPTO;1,00;724.063,80;724.063,80;
04/10/2022;04/10/2022;FAC;A0000700245163;2;TRANSFERENCIA;232;ALCEMAR S A;Buenos Aires;116103;ACCESORIOS;0;SIN CONCEPTO;1,00;53.607,98;53.607,98;
04/10/2022;04/10/2022;FAC;A0000300045060;14;CHEQUE 30 DIAS;2587;BULON SUR SRL -;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1,00;6.944,00;6.944,00;
04/10/2022;04/10/2022;FAC;A0001100063216;14;CHEQUE 30 DIAS;2073;BULONERA ANSALDI SRL -;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1,00;58.923,00;58.923,00;
04/10/2022;04/10/2022;FAC;A0001100063217;14;CHEQUE 30 DIAS;2073;BULONERA ANSALDI SRL -;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1,00;48.504,00;48.504,00;
04/10/2022;04/10/2022;FAC;A0001100063218;14;CHEQUE 30 DIAS;2073;BULONERA ANSALDI SRL -;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1,00;24.688,00;24.688,00;
